"","Year","y1_statefips","y1_countyfips","n2","pop_estimate","outflow_per_Capita","percentage_change","data_issue_outflow"
"393",2005,"01","047",1639,44434,0.0368861682495386,4.11568410447912,0
"394",2006,"01","047",1579,44323,0.0356248448886583,-3.41950227073575,0
"395",2007,"01","047",1583,44194,0.0358193419921256,0.545959158770372,0
"396",2008,"01","047",1630,44265,0.0368236755901954,2.80388623077044,0
"397",2009,"01","047",1299,43759,0.0296853218766425,-19.3852286583079,0
"398",2010,"01","047",1534,43854,0.0349797053860537,17.835021400179,0
"399",2011,"01","047",2031,43251,0.0469584518277034,34.2448465744527,0
"400",2012,"01","047",2040,42789,0.0476758045292014,1.52763277658745,0
"401",2013,"01","047",1620,41976,0.0385934819897084,-19.0501715265866,0
"402",2014,"01","047",1325,41554,0.0318862203397988,-17.3792601862102,0
"403",2015,"01","047",1323,40936,0.0323187414500684,1.35645148801074,0
"404",2016,"01","047",1804,40080,0.0450099800399202,39.2689752769593,0
"405",2017,"01","047",1521,39238,0.0387634436005913,-13.8781142177551,0
"406",2018,"01","047",1415,38294,0.0369509583746801,-4.67575905945445,0
"407",2019,"01","047",1440,37196,0.0387138401978707,4.77086901323407,0
"408",2020,"01","047",1302,38174,0.0341069838109708,-11.8997659838284,0
"409",2004,"01","049",2291,67260,0.034061849539102,NA,0
"410",2005,"01","049",2415,67794,0.0356226214709266,4.58217023721193,0
"411",2006,"01","049",2313,68495,0.0337688882400175,-5.20380913690487,0
"412",2007,"01","049",2459,69450,0.0354067674586033,4.85026100635686,0
"413",2008,"01","049",2642,70228,0.0376203223785385,6.25178483893847,0
"414",2009,"01","049",2584,70864,0.0364642131406638,-3.07309763654285,0
"415",2010,"01","049",2474,71163,0.0347652572263676,-4.6592419470079,0
"416",2011,"01","049",3525,71365,0.0493939606249562,42.0785133368536,0
"417",2012,"01","049",3001,70944,0.0423009697789806,-14.3600366446255,0
"418",2013,"01","049",2711,70912,0.0382304828519856,-9.62267992498288,0
"419",2014,"01","049",2153,70993,0.0303269336413449,-20.6734224133142,0
"420",2015,"01","049",2443,71087,0.034366339837101,13.3195338622997,0
"421",2016,"01","049",2755,71104,0.0387460621062106,12.7442209146211,0
"422",2017,"01","049",2586,71437,0.036199728432045,-6.57185152696447,0
"423",2018,"01","049",2281,71407,0.0319436469813884,-11.7572192803774,0
"424",2019,"01","049",2519,71513,0.0352243648008055,10.2703295629599,0
"425",2020,"01","049",2448,71648,0.0341670388566324,-3.00168917211772,0
"426",2004,"01","051",3976,71018,0.055985806415275,NA,0
"427",2005,"01","051",4529,72978,0.0620597988434871,10.8491648457436,0
"428",2006,"01","051",4511,75246,0.0599500305664088,-3.39957318005333,0
"429",2007,"01","051",5132,77124,0.0665421917950314,10.996093190178,0
"430",2008,"01","051",4887,77698,0.062897371875724,-5.47745696525068,0
"431",2009,"01","051",4539,78632,0.0577245904975074,-8.22416139809028,0
"432",2010,"01","051",4946,79552,0.0621731697506034,7.70655835711489,0
"433",2011,"01","051",5669,79993,0.0708687010113385,13.9859867135867,0
"434",2012,"01","051",5066,80193,0.0631725961118801,-10.8596669469461,0
"435",2013,"01","051",4641,80536,0.0576264030992351,-8.77942866685822,0
"436",2014,"01","051",3332,80538,0.0413717748143733,-28.2069110870422,0
"437",2015,"01","051",4517,80872,0.0558536947274706,35.0043477179179,0
"438",2016,"01","051",6400,81204,0.0788138515344072,41.1076776907367,0
"439",2017,"01","051",4506,81422,0.0553413082459286,-29.7822563312127,0
"440",2018,"01","051",4523,81011,0.0558319240596956,0.88652731443708,0
"441",2019,"01","051",4717,81209,0.0580846950461156,4.03491555120206,0
"442",2020,"01","051",4289,87853,0.0488201882690403,-15.9499964142358,0
"443",2004,"01","053",1446,37713,0.0383422162119163,NA,0
"444",2005,"01","053",1442,37601,0.0383500438818117,0.0204152776461127,0
"445",2006,"01","053",1284,37673,0.0340827648448491,-11.1271816275194,0
"446",2007,"01","053",1410,37839,0.0372631412035202,9.33133322120061,0
"447",2008,"01","053",1468,37929,0.0387038941179572,3.86642904463715,0
"448",2009,"01","053",1192,38249,0.0311642134434887,-19.4804188216564,0
"449",2010,"01","053",1398,38345,0.0364584691615595,16.9882539396384,0
"450",2011,"01","053",1505,38204,0.0393937807559418,8.05111037815364,0
"451",2012,"01","053",1541,38023,0.0405281014123031,2.87944095386225,0
"452",2013,"01","053",1279,37765,0.0338673374817953,-16.4349271206812,0
"453",2014,"01","053",1136,37735,0.0301046773552405,-11.1099968474858,0
"454",2015,"01","053",1234,37661,0.0327659913438305,8.840200999951,0
"455",2016,"01","053",1529,37475,0.0408005336891261,24.5209804915865,0
"456",2017,"01","053",1412,36993,0.0381693833968589,-6.44881342071379,0
"457",2018,"01","053",1261,36524,0.0345252436753915,-9.54728475327488,0
"458",2019,"01","053",1360,36633,0.0371249965877761,7.53000597715562,0
"459",2020,"01","053",1363,36680,0.0371592148309706,0.0921703605106204,0
"460",2004,"01","055",3454,103080,0.0335079549864183,NA,0
"461",2005,"01","055",3408,103174,0.0330315777230698,-1.42168408529151,0
"462",2006,"01","055",3352,103528,0.0323777142415578,-1.97951029464529,0
"463",2007,"01","055",3537,103893,0.0340446420836822,5.14838023984057,0
"464",2008,"01","055",3472,104206,0.0333186188895073,-2.13256227629108,0
"465",2009,"01","055",3143,104239,0.0301518625466476,-9.50446461589976,0
"466",2010,"01","055",3309,104459,0.0316775002632612,5.05984568698957,0
"467",2011,"01","055",3923,104369,0.0375877894777185,18.6576881551222,0
"468",2012,"01","055",3867,104278,0.0370835650856365,-1.34145795506519,0
"469",2013,"01","055",3411,103884,0.0328347002425783,-11.4575414560234,0
"470",2014,"01","055",2748,103399,0.0265766593487364,-19.0592295577796,0
"471",2015,"01","055",3294,102998,0.0319812035185149,20.3356791343131,0
"472",2016,"01","055",4149,102855,0.0403383403820913,26.1314020241238,0
"473",2017,"01","055",3332,103007,0.0323473162018115,-19.8099973984737,0
"474",2018,"01","055",3361,102611,0.0327547728801006,1.25963055403722,0
"475",2019,"01","055",3677,102268,0.0359545507881253,9.76889053615967,0
"476",2020,"01","055",3511,103447,0.0339400852610516,-5.60281100143541,0
"477",2004,"01","057",548,18022,0.030407279991122,NA,0
"478",2005,"01","057",699,18030,0.0387687188019967,27.4981478557635,0
"479",2006,"01","057",741,17767,0.0417065345865931,7.5777995130578,0
"480",2007,"01","057",699,17523,0.0398904297209382,-4.35448517518099,0
"481",2008,"01","057",693,17541,0.0395074397126732,-0.960104994968251,0
"482",2009,"01","057",602,17310,0.0347775852108608,-11.9720602909511,0
"483",2010,"01","057",609,17229,0.0353473794184224,1.63839497224123,0
"484",2011,"01","057",747,17052,0.0438071780436312,23.9333120712188,0
"485",2012,"01","057",629,16945,0.0371200944231337,-15.2648125698427,0
"486",2013,"01","057",651,16824,0.0386947218259629,4.24198113528482,0
"487",2014,"01","057",499,16772,0.0297519675649893,-23.1110441914932,0
"488",2015,"01","057",694,16696,0.0415668423574509,39.7112384807948,0
"489",2016,"01","057",734,16563,0.0443156433013343,6.61296549842614,0
"490",2017,"01","057",613,16466,0.0372282278634763,-15.9930329560276,0
"491",2018,"01","057",613,16445,0.0372757677105503,0.127698388567966,0
"492",2019,"01","057",681,16302,0.041774015458226,12.0674851893191,0
"493",2020,"01","057",717,16330,0.0439069197795468,5.10581589517955,0
"494",2004,"01","059",1114,30768,0.0362064482579303,NA,0
"495",2005,"01","059",1196,30968,0.0386205114957375,6.66749530528299,0
"496",2006,"01","059",1289,31134,0.0414016830474722,7.20128098780263,0
"497",2007,"01","059",1102,31004,0.0355438007998968,-14.14889882824,0
"498",2008,"01","059",1399,31459,0.0444705807559045,25.1148716657045,0
"499",2009,"01","059",1535,31589,0.0485928646047675,9.26968746257187,0
"500",2010,"01","059",1963,31746,0.0618345618345618,27.2502914522458,0
"501",2011,"01","059",2754,31776,0.0866691842900302,40.1630119445389,0
"502",2012,"01","059",2162,31690,0.0682234143262859,-21.2829624679717,0
"503",2013,"01","059",1712,31553,0.0542579152537001,-20.4702435527402,0
"504",2014,"01","059",1353,31559,0.0428720808644127,-20.9846514302095,0
"505",2015,"01","059",1322,31515,0.0419482785974933,-2.15478756405842,0
"506",2016,"01","059",1784,31611,0.0564360507418304,34.5372268629943,0
"507",2017,"01","059",1320,31542,0.0418489632870458,-25.847108830336,0
"508",2018,"01","059",1158,31298,0.0369991692759921,-11.5888032345953,0
"509",2019,"01","059",1137,31362,0.0362540654295007,-2.01383939442902,0
"510",2020,"01","059",1079,32075,0.0336399064692128,-7.21066431948536,0
"511",2004,"01","061",1141,25772,0.0442728542604377,NA,0
"512",2005,"01","061",1274,25988,0.0490226258273049,10.7284060316654,0
"513",2006,"01","061",1325,26271,0.0504358418027483,2.88278310595151,0
"514",2007,"01","061",1241,26322,0.0471468733378923,-6.52109362567793,0
"515",2008,"01","061",1278,26646,0.0479621706822788,1.72927128919756,0
"516",2009,"01","061",1179,26653,0.044235170524894,-7.77070783988062,0
"517",2010,"01","061",1304,26777,0.0486985099152258,10.0900241535634,0
"518",2011,"01","061",1411,26756,0.0527358349529078,8.29044881395792,0
"519",2012,"01","061",1428,26924,0.0530381815480612,0.573322856125137,0
"520",2013,"01","061",1264,26677,0.0473816396146493,-10.6650374660491,0
"521",2014,"01","061",986,26593,0.0370774263904035,-21.7472702676587,0
"522",2015,"01","061",1175,26631,0.0441215125229995,18.9983146576193,0
"523",2016,"01","061",1487,26494,0.0561259153015777,27.2075957784099,0
"524",2017,"01","061",1095,26385,0.0415008527572484,-26.0575929421291,0
"525",2018,"01","061",1127,26306,0.0428419372006386,3.23146237797721,0
"526",2019,"01","061",1131,26271,0.0430512732671006,0.488624184946641,0
"527",2020,"01","061",1276,26696,0.0477974228348816,11.0244116087688,0
"528",2004,"01","063",378,9686,0.0390253974809003,NA,0
"529",2005,"01","063",533,9675,0.0550904392764858,41.1656070984236,0
"530",2006,"01","063",364,9361,0.0388847345369085,-29.4165465957619,0
"531",2007,"01","063",472,9385,0.050293020777837,29.3387273355307,0
"532",2008,"01","063",461,9359,0.0492573992947965,-2.05917534286765,0
"533",2009,"01","063",434,9182,0.0472663907645393,-4.04204963875846,0
"534",2010,"01","063",332,8991,0.0369258147035925,-21.8772279704179,0
"535",2011,"01","063",368,8903,0.0413343816691003,11.9389836105063,0
"536",2012,"01","063",417,8848,0.047129294755877,14.0195954379275,0
"537",2013,"01","063",410,8748,0.0468678555098308,-0.554727685615577,0
"538",2014,"01","063",315,8584,0.0366961789375582,-21.7028845498147,0
"539",2015,"01","063",363,8508,0.0426657263751763,16.2674905411154,0
"540",2016,"01","063",450,8482,0.0530535251120019,24.3469398492871,0
"541",2017,"01","063",292,8310,0.0351383874849579,-33.7680438561305,0
"542",2018,"01","063",341,8209,0.0415397734194177,18.2176428477264,0
"543",2019,"01","063",300,8111,0.0369868080384663,-10.960496425874,0
"544",2020,"01","063",250,7702,0.0324591015320696,-12.2414091577945,0
"545",2004,"01","065",628,16765,0.0374589919475097,NA,0
"546",2005,"01","065",745,16622,0.0448201179160149,19.6511587359857,0
"547",2006,"01","065",665,16427,0.0404821330735983,-9.67865557726823,0
"548",2007,"01","065",811,16418,0.049397003289073,22.0217403052032,0
"549",2008,"01","065",759,16260,0.0466789667896679,-5.50243196636652,0
"550",2009,"01","065",732,16025,0.0456786271450858,-2.1430201081561,0
"551",2010,"01","065",774,15745,0.0491584630041283,7.61808328431092,0
"552",2011,"01","065",1050,15361,0.0683549248095827,39.0501668122584,0
"553",2012,"01","065",844,15364,0.054933611038792,-19.6347429364873,0
"554",2013,"01","065",758,15246,0.0497179588088679,-9.49446455693763,0
"555",2014,"01","065",685,15046,0.0455270503788382,-8.42936542536047,0
"556",2015,"01","065",741,15015,0.0493506493506494,8.39852118684236,0
"557",2016,"01","065",780,14828,0.0526031831669814,6.5906606278307,0
"558",2017,"01","065",741,14801,0.0500641848523748,-4.82670089858793,0
"559",2018,"01","065",669,14749,0.0453590073903315,-9.39829036649161,0
"560",2019,"01","065",741,14651,0.0505767524401065,11.5032170013648,0
"561",2020,"01","065",664,14768,0.0449620801733478,-11.1012906046264,0
"562",2004,"01","067",837,16692,0.0501437814521927,NA,0
"563",2005,"01","067",883,16752,0.0527101241642789,5.11796804661209,0
"564",2006,"01","067",843,16953,0.0497257122633162,-5.66193297451037,0
"565",2007,"01","067",861,17108,0.0503273322422259,1.20987704655456,0
"566",2008,"01","067",894,17129,0.0521921886858544,3.70545459205541,0
"567",2009,"01","067",869,17243,0.0503972626573102,-3.43907023970173,0
"568",2010,"01","067",875,17296,0.0505897317298797,0.381903822591066,0
"569",2011,"01","067",1043,17377,0.0600218679864188,18.6443689934972,0
"570",2012,"01","067",994,17153,0.0579490468139684,-3.45344328990135,0
"571",2013,"01","067",956,17129,0.0558117811897951,-3.68818081000452,0
"572",2014,"01","067",730,17079,0.042742549329586,-23.4166184658494,0
"573",2015,"01","067",844,17101,0.0493538389567862,15.4677007593083,0
"574",2016,"01","067",1007,17072,0.058985473289597,19.5154714129619,0
"575",2017,"01","067",823,17115,0.048086473853345,-18.477429828768,0
"576",2018,"01","067",773,17173,0.0450125196529436,-6.3925548165092,0
"577",2019,"01","067",889,17205,0.0516710258645743,14.7925649640794,0
"578",2020,"01","067",784,17175,0.0456477438136827,-11.6569817419111,0
"579",2004,"01","069",4266,92593,0.046072597280572,NA,0
"580",2005,"01","069",4596,93903,0.0489441231909524,6.23261131317046,0
"581",2006,"01","069",4479,95846,0.0467312146568454,-4.52129569360858,0
"582",2007,"01","069",4773,97727,0.0488401362980548,4.51287572278096,0
"583",2008,"01","069",4870,99183,0.0491011564481816,0.534437800365541,0
"584",2009,"01","069",4816,100500,0.0479203980099503,-2.40474669772288,0
"585",2010,"01","069",5261,101798,0.0516807795830959,7.84714177950875,0
"586",2011,"01","069",6354,102488,0.0619975021465928,19.9623973297634,0
"587",2012,"01","069",6255,103371,0.0605102011202368,-2.39896927272849,0
"588",2013,"01","069",5665,103643,0.0546587806219426,-9.67013890214498,0
"589",2014,"01","069",4260,104158,0.0408994028303155,-25.1732249330558,0
"590",2015,"01","069",5266,104260,0.0505083445233071,23.4940880013761,0
"591",2016,"01","069",6511,104218,0.0624748124124431,23.692061187264,0
"592",2017,"01","069",5596,104378,0.0536128302899078,-14.1848879257623,0
"593",2018,"01","069",4878,104770,0.0465591295218097,-13.1567401496167,0
"594",2019,"01","069",5501,105882,0.0519540620690958,11.5872710737836,0
"595",2020,"01","069",5051,107286,0.0470797680964898,-9.3819304564165,0
"596",2004,"01","071",1809,53525,0.0337972909855208,NA,0
"597",2005,"01","071",1719,53332,0.032232055801395,-4.63124451245609,0
"598",2006,"01","071",1770,53483,0.0330946281996148,2.67613211994521,0
"599",2007,"01","071",1673,53333,0.0313689460559129,-5.21438746280299,0
"600",2008,"01","071",1792,53525,0.0334796823914059,6.72874482850268,0
"601",2009,"01","071",1683,53461,0.0314808926133069,-5.97015752638105,0
"602",2010,"01","071",1584,53184,0.0297833935018051,-5.39215686274509,0
"603",2011,"01","071",2034,53214,0.0382230240162363,28.3366988181511,0
"604",2012,"01","071",1982,53079,0.0373405678328529,-2.30870321251547,0
"605",2013,"01","071",1914,52957,0.0361425307324811,-3.20840621849835,0
"606",2014,"01","071",1478,52562,0.0281191735474297,-22.1992124581382,0
"607",2015,"01","071",1585,52195,0.030366893380592,7.99354870572918,0
"608",2016,"01","071",2146,51988,0.0412787566361468,35.9334197238916,0
"609",2017,"01","071",1819,51828,0.035096858840781,-14.9759786852505,0
"610",2018,"01","071",1612,51621,0.0312276011700664,-11.0245127299503,0
"611",2019,"01","071",1812,51626,0.0350985937318405,12.3960612302321,0
"612",2020,"01","071",1686,52545,0.0320867827576363,-8.58100184074326,0
"613",2004,"01","073",24875,656023,0.0379178778792817,NA,0
"614",2005,"01","073",25042,654919,0.03823678958772,0.841058957607401,0
"615",2006,"01","073",25903,655893,0.0394927221360801,3.28461819598857,0
"616",2007,"01","073",25609,655163,0.0390879826852249,-1.02484566513448,0
"617",2008,"01","073",24407,656510,0.0371768899178992,-4.88920797656844,0
"618",2009,"01","073",23007,658441,0.0349416272680468,-6.01250576578275,0
"619",2010,"01","073",23059,658215,0.035032626117606,0.260431057950098,0
"620",2011,"01","073",28350,658109,0.043077970366611,22.9652901897691,0
"621",2012,"01","073",27141,658061,0.04124389684239,-4.25756717090499,0
"622",2013,"01","073",26047,659265,0.0395091503416684,-4.20606837261475,0
"623",2014,"01","073",20655,659972,0.0312967822877334,-20.7859900375376,0
"624",2015,"01","073",25873,660455,0.0391745084827884,25.1710419385273,0
"625",2016,"01","073",33167,660343,0.0502269275210004,28.2132934560443,0
"626",2017,"01","073",25833,659599,0.0391647046159864,-22.0244865672678,0
"627",2018,"01","073",24092,659429,0.0365346383007117,-6.71539933994843,0
"628",2019,"01","073",27805,658573,0.0422200727937526,15.5617648277912,0
"629",2020,"01","073",26968,674675,0.0399718382925112,-5.32503700840142,0
"630",2004,"01","075",591,15075,0.0392039800995025,NA,0
"631",2005,"01","075",658,15009,0.0438403624491971,11.8263052320892,0
"632",2006,"01","075",524,14816,0.0353671706263499,-19.327376302297,0
